Latitude,Longitude,Time,Label,Location
48.856614,2.352222,Mon Oct 05 10:23:54 +0000 2015,1,París  Isla de Francia
46.204391,6.143158,Mon Oct 05 10:23:55 +0000 2015,1,Geneva  Switzerland
50.850340,4.351710,Mon Oct 05 10:23:59 +0000 2015,1,Brussels
33.836081,-81.163725,Mon Oct 05 10:24:05 +0000 2015,1,South Carolina
40.058324,-74.405661,Mon Oct 05 10:24:07 +0000 2015,1,NJ  USA
44.152364,-70.060890,Mon Oct 05 10:24:07 +0000 2015,1,leeds  wales
53.349805,-6.260310,Mon Oct 05 10:24:07 +0000 2015,1,Dublin
51.545927,0.707712,Mon Oct 05 10:24:07 +0000 2015,1,Southend on Sea              
36.850769,-76.285873,Mon Oct 05 10:24:07 +0000 2015,1,Norfolk  VA
36.778261,-119.417932,Mon Oct 05 10:24:10 +0000 2015,1,California  USA
29.969512,76.878282,Mon Oct 05 10:24:10 +0000 2015,1,Kurukshetra
25.761680,-80.191790,Mon Oct 05 10:24:11 +0000 2015,1,Miami
38.907192,-77.036871,Mon Oct 05 10:24:14 +0000 2015,1,Washington  D.C.
46.786672,-92.100485,Mon Oct 05 10:24:15 +0000 2015,1,Duluth  MN
40.678178,-73.944158,Mon Oct 05 10:24:21 +0000 2015,1,Brooklyn  New York
38.348364,-92.581576,Mon Oct 05 10:24:22 +0000 2015,1,Eldon Missouri
43.361733,-70.476727,Mon Oct 05 10:24:22 +0000 2015,1,Kennebunkport  Maine
14.295629,121.496158,Mon Oct 05 10:24:23 +0000 2015,1,Laguna  Philippines
35.689487,139.691706,Mon Oct 05 10:24:23 +0000 2015,1,tokyo
34.704861,-81.214256,Mon Oct 05 10:24:24 +0000 2015,1,Chester SC
36.852926,-75.977985,Mon Oct 05 10:24:25 +0000 2015,1,Virginia Beach  VA
34.715412,-81.623711,Mon Oct 05 10:24:27 +0000 2015,1,Union  SC
35.227087,-80.843127,Mon Oct 05 10:24:28 +0000 2015,1,Charlotte
41.878114,-87.629798,Mon Oct 05 10:24:28 +0000 2015,1,Chicago
16.402333,120.596007,Mon Oct 05 10:24:30 +0000 2015,1,Baguio City
34.994302,-81.242018,Mon Oct 05 10:24:30 +0000 2015,1,York  SC
45.783286,-108.500690,Mon Oct 05 10:24:33 +0000 2015,1,Billings  MT
33.689060,-78.886694,Mon Oct 05 10:24:34 +0000 2015,1,Myrtle Beach  SC
42.553753,19.107739,Mon Oct 05 10:24:39 +0000 2015,1,Danilovgrad
35.227087,-80.843127,Mon Oct 05 10:24:40 +0000 2015,1,Charlotte
37.774929,-122.419415,Mon Oct 05 10:24:43 +0000 2015,1,San Francisco
41.203322,-77.194525,Mon Oct 05 10:24:43 +0000 2015,1,Pennsylvania  USA
53.821589,-0.718998,Mon Oct 05 10:24:44 +0000 2015,1,East Yorkshire
52.520007,13.404954,Mon Oct 05 10:24:50 +0000 2015,1,Berlin  Deutschland
52.355518,-1.174320,Mon Oct 05 10:24:50 +0000 2015,1,England  United Kingdom
43.238124,-76.140757,Mon Oct 05 10:24:52 +0000 2015,1,Brewerton  NY
51.507351,-0.127758,Mon Oct 05 10:24:53 +0000 2015,1,London  United Kingdom
48.856614,2.352222,Mon Oct 05 10:24:55 +0000 2015,1,Paris  Ile de France
33.873228,-78.614180,Mon Oct 05 10:24:59 +0000 2015,1,Little River South Carolina
14.367518,121.529954,Mon Oct 05 10:25:00 +0000 2015,1,Paete Laguna
36.850769,-76.285873,Mon Oct 05 10:25:00 +0000 2015,1,Norfolk  VA
36.850769,-76.285873,Mon Oct 05 10:25:05 +0000 2015,1,Norfolk  VA
40.755682,-73.883070,Mon Oct 05 10:25:05 +0000 2015,1,Jackson Heights  NYC
17.385044,78.486671,Mon Oct 05 10:25:07 +0000 2015,1,Hyderabad
34.052234,-118.243685,Mon Oct 05 10:25:08 +0000 2015,1,Los Angeles
-33.867487,151.206990,Mon Oct 05 10:25:09 +0000 2015,1,Sydney
40.345157,-75.992765,Mon Oct 05 10:25:10 +0000 2015,1,berks
10.315699,123.885437,Mon Oct 05 10:25:11 +0000 2015,1,Cebu  Philippines
33.748995,-84.387982,Mon Oct 05 10:25:12 +0000 2015,1,Atlanta  GA
43.161030,-77.610922,Mon Oct 05 10:25:15 +0000 2015,1,Rochester  New York
14.479130,120.896963,Mon Oct 05 10:25:15 +0000 2015,1,Cavite City  Calabarzon
30.267153,-97.743061,Mon Oct 05 10:25:17 +0000 2015,1,Austin  Texas
33.816006,-78.680016,Mon Oct 05 10:25:25 +0000 2015,1,North Myrtle Beach  SC.
36.850769,-76.285873,Mon Oct 05 10:25:25 +0000 2015,1,Norfolk  VA
-42.881903,147.323814,Mon Oct 05 10:25:25 +0000 2015,1,Hobart  Tasmania  Australia
22.719569,75.857726,Mon Oct 05 10:25:30 +0000 2015,1,Indore  Madhya Pradesh
6.927079,79.861243,Mon Oct 05 10:25:35 +0000 2015,1,Colombo  Sri Lanka
28.831631,77.577959,Mon Oct 05 10:25:36 +0000 2015,1,Modinagar  Uttar Pradesh
52.395005,9.642781,Mon Oct 05 10:25:36 +0000 2015,1,Region Hannover  Niedersachsen
52.636878,-1.139759,Mon Oct 05 10:25:37 +0000 2015,1,Leicester England 
34.704861,-81.214256,Mon Oct 05 10:25:42 +0000 2015,1,Chester SC
44.837789,-0.579180,Mon Oct 05 10:25:44 +0000 2015,1,Bordeaux
28.083627,-80.608109,Mon Oct 05 10:25:44 +0000 2015,1,Melbourne
51.253775,-85.323214,Mon Oct 05 10:25:46 +0000 2015,1,Ontario  Canada
41.603221,-73.087749,Mon Oct 05 10:25:46 +0000 2015,1,Connecticut
33.836081,-81.163725,Mon Oct 05 10:25:48 +0000 2015,1,South Carolina
51.507351,-0.127758,Mon Oct 05 10:25:48 +0000 2015,1,London 
37.931868,-121.695786,Mon Oct 05 10:25:48 +0000 2015,1,Brentwood california
35.088696,-92.442101,Mon Oct 05 10:25:48 +0000 2015,1,Conway  Arkansas
55.864237,-4.251806,Mon Oct 05 10:25:50 +0000 2015,1,Glasgow  Scotland
43.021628,-78.965730,Mon Oct 05 10:25:50 +0000 2015,1,Grand Island NY
35.612661,-77.366354,Mon Oct 05 10:25:51 +0000 2015,1,Greenville  NC
40.837049,-73.865429,Mon Oct 05 10:25:52 +0000 2015,1,BRONX NY
34.746481,-92.289595,Mon Oct 05 10:26:00 +0000 2015,1,Little Rock  Ark.
43.677025,-70.371162,Mon Oct 05 10:26:01 +0000 2015,1,Westbrook  Maine
18.380782,-65.957387,Mon Oct 05 10:26:00 +0000 2015,1,CAROLINA
27.664827,-81.515754,Mon Oct 05 10:26:01 +0000 2015,1,Florida  USA
40.203314,-8.410257,Mon Oct 05 10:26:04 +0000 2015,1,Coimbra  Portugal
46.864734,-102.991567,Mon Oct 05 10:26:06 +0000 2015,1,Calum Hood s Heart
7.472981,80.354729,Mon Oct 05 10:26:06 +0000 2015,1,Kurunegala    Sri Lanka
35.689197,51.388974,Mon Oct 05 10:26:10 +0000 2015,1,IRAN TEHRAN
6.455422,3.252826,Mon Oct 05 10:26:10 +0000 2015,2,Lagos  Nigeria
54.787715,-6.492314,Mon Oct 05 10:26:12 +0000 2015,1,Northern Ireland
-34.901113,-56.164531,Mon Oct 05 10:26:14 +0000 2015,1,Montevideo  Uruguay
33.689060,-78.886694,Mon Oct 05 10:26:16 +0000 2015,1,Myrtle Beach
34.715412,-81.623711,Mon Oct 05 10:26:17 +0000 2015,1,union sc 
51.507351,-0.127758,Mon Oct 05 10:26:18 +0000 2015,1,London  United Kingdom
51.507351,-0.127758,Mon Oct 05 10:26:19 +0000 2015,1,London
34.000710,-81.034814,Mon Oct 05 10:26:20 +0000 2015,1,Columbia  SC
34.519940,-105.870090,Mon Oct 05 10:26:20 +0000 2015,1,USA  Nov     
52.406822,-1.519693,Mon Oct 05 10:26:20 +0000 2015,1,Coventry
29.533593,75.017703,Mon Oct 05 10:26:20 +0000 2015,1,sirsa  Haryana
38.627003,-90.199404,Mon Oct 05 10:26:22 +0000 2015,1,St Louis  Mo
52.037698,4.321974,Mon Oct 05 10:26:23 +0000 2015,1,Rijswijk
51.454513,-2.587910,Mon Oct 05 10:26:23 +0000 2015,1,Bristol 
33.836081,-81.163725,Mon Oct 05 10:26:25 +0000 2015,1,South Carolina
33.689060,-78.886694,Mon Oct 05 10:26:25 +0000 2015,1,Myrtle Beach
36.691526,-79.872539,Mon Oct 05 10:26:31 +0000 2015,1,Martinsville  VA USA
30.332184,-81.655651,Mon Oct 05 10:26:36 +0000 2015,1,Jacksonville  FL
34.852618,-82.394010,Mon Oct 05 10:26:45 +0000 2015,1,Greenville  SC
36.153982,-95.992775,Mon Oct 05 10:26:45 +0000 2015,1,Tulsa
35.779590,-78.638179,Mon Oct 05 10:27:08 +0000 2015,1,Buies Creek   Raleigh  NC
32.776475,-79.931051,Mon Oct 05 10:27:09 +0000 2015,1,Charleston
13.082680,80.270718,Mon Oct 05 10:27:13 +0000 2015,1,Chennai  Tamil Nadu  India
33.689060,-78.886694,Mon Oct 05 10:27:20 +0000 2015,1,Myrtle Beach  SC
37.270970,-79.941427,Mon Oct 05 10:27:21 +0000 2015,1,Roanoke  VA
36.850769,-76.285873,Mon Oct 05 10:27:22 +0000 2015,1,Norfolk  Virginia
47.384965,-53.124654,Mon Oct 05 10:27:22 +0000 2015,1,Holyrood NL St.Catherines SMB
24.795452,84.999431,Mon Oct 05 10:27:23 +0000 2015,1,Gaya  India
35.779590,-78.638179,Mon Oct 05 10:27:23 +0000 2015,1,Raleigh
51.481581,-3.179090,Mon Oct 05 10:27:24 +0000 2015,1,Cardiff
43.045067,-75.866580,Mon Oct 05 10:27:28 +0000 2015,1,Chittenango  New York
56.116523,-3.936903,Mon Oct 05 10:27:28 +0000 2015,1,Stirling  Scotland
9.641185,-13.578401,Mon Oct 05 10:27:29 +0000 2015,1,Guinea  Conakry
51.481581,-3.179090,Mon Oct 05 10:27:41 +0000 2015,1,Cardiff
35.227087,-80.843127,Mon Oct 05 10:27:44 +0000 2015,1,Charlotte  NC
40.712784,-74.005941,Mon Oct 05 10:27:45 +0000 2015,1,New York  NY
40.793395,-77.860001,Mon Oct 05 10:27:45 +0000 2015,1,State College  PA 
33.689060,-78.886694,Mon Oct 05 10:27:46 +0000 2015,1,Myrtle Beach SC
36.072635,-79.791975,Mon Oct 05 10:27:50 +0000 2015,1,Greensboro  NC
26.934225,-80.094209,Mon Oct 05 10:27:51 +0000 2015,1,Jupiter
33.836081,-81.163725,Mon Oct 05 10:27:53 +0000 2015,1,South Carolina
33.748995,-84.387982,Mon Oct 05 10:27:54 +0000 2015,1,Atlanta  GA
43.048122,-76.147424,Mon Oct 05 10:27:55 +0000 2015,1,Syracuse NY
52.060308,-0.347161,Mon Oct 05 10:27:55 +0000 2015,1,UK   Ireland 
25.204849,55.270783,Mon Oct 05 10:27:58 +0000 2015,1,Poland Dubai
53.539584,8.580942,Mon Oct 05 10:27:59 +0000 2015,1,Bremerhaven  Bremen
38.907192,-77.036871,Mon Oct 05 10:27:59 +0000 2015,1,Washington  DC
47.593437,7.619812,Mon Oct 05 10:28:01 +0000 2015,1,Weil am Rhein
34.233137,-102.410749,Mon Oct 05 10:28:03 +0000 2015,1,Earth
40.712784,-74.005941,Mon Oct 05 10:28:06 +0000 2015,1,NYC    Ex   Islamophobe
29.760427,-95.369803,Mon Oct 05 10:28:06 +0000 2015,1,Houston  TX
-12.973040,-38.502304,Mon Oct 05 10:28:07 +0000 2015,1,Salvador   Bahia  ô 
52.769796,-2.104524,Mon Oct 05 10:28:09 +0000 2015,1,Staffordshire
55.900708,-3.518068,Mon Oct 05 10:28:09 +0000 2015,1,Livingston  West Lothian
38.831781,-76.611351,Mon Oct 05 10:28:17 +0000 2015,1,Lothian
33.520661,-86.802490,Mon Oct 05 10:28:17 +0000 2015,1,Birmingham
38.907192,-77.036871,Mon Oct 05 10:28:18 +0000 2015,1,washington dc
42.039604,9.012893,Mon Oct 05 10:28:19 +0000 2015,1,Corsica
30.332184,-81.655651,Mon Oct 05 10:28:21 +0000 2015,1,JAX FL
37.839333,-84.270018,Mon Oct 05 10:28:22 +0000 2015,1,KY  USA
35.108493,-77.044114,Mon Oct 05 10:28:22 +0000 2015,1,New Bern  NC
33.689060,-78.886694,Mon Oct 05 10:28:25 +0000 2015,1,Myrtle Beach  SC
53.539584,8.580942,Mon Oct 05 10:28:25 +0000 2015,1,Bremerhaven  Bremen
37.544271,-4.727753,Mon Oct 05 10:28:25 +0000 2015,1,Andalucía  España
33.689060,-78.886694,Mon Oct 05 10:28:26 +0000 2015,1,Myrtle Beach  SC
35.584860,-80.810072,Mon Oct 05 10:28:27 +0000 2015,1,Akron  Ohio   Mooresville  NC
17.385044,78.486671,Mon Oct 05 10:28:27 +0000 2015,1,hyderabad
33.748995,-84.387982,Mon Oct 05 10:28:29 +0000 2015,1,Atlanta  GA
36.850769,-76.285873,Mon Oct 05 10:28:29 +0000 2015,1,Norfolk  VA
14.576377,121.085110,Mon Oct 05 10:28:29 +0000 2015,1,Pasig City
36.850769,-76.285873,Mon Oct 05 10:28:31 +0000 2015,1,Norfolk  VA
34.052234,-118.243685,Mon Oct 05 10:28:33 +0000 2015,1,Los Angeles  CA
41.878114,-87.629798,Mon Oct 05 10:28:34 +0000 2015,1,Chicago
-33.867487,151.206990,Mon Oct 05 10:28:35 +0000 2015,1,sydney australia
57.595347,-4.428411,Mon Oct 05 10:28:36 +0000 2015,1,Dingwall
50.879844,4.700518,Mon Oct 05 10:28:36 +0000 2015,1,Leuven
43.073052,-89.401230,Mon Oct 05 10:28:37 +0000 2015,1,Madison WI
31.968599,-99.901813,Mon Oct 05 10:28:37 +0000 2015,1,North Texas  USA
35.925064,-86.868890,Mon Oct 05 10:28:41 +0000 2015,1,Franklin  TN
36.162664,-86.781602,Mon Oct 05 10:28:44 +0000 2015,1,Nashville  TN
51.507351,-0.127758,Mon Oct 05 10:28:44 +0000 2015,1,London
-6.208763,106.845599,Mon Oct 05 10:28:44 +0000 2015,1,Jakarta
33.836081,-81.163725,Mon Oct 05 10:28:50 +0000 2015,1,South Carolina  USA
49.104430,-122.801094,Mon Oct 05 10:28:50 +0000 2015,1,surrey
33.689060,-78.886694,Mon Oct 05 10:28:51 +0000 2015,1,Myrtle Beach SC
51.507351,-0.127758,Mon Oct 05 10:28:59 +0000 2015,1,London  England
38.966673,-94.616901,Mon Oct 05 10:29:01 +0000 2015,1,Leawood  KS
48.938970,2.538716,Mon Oct 05 10:29:01 +0000 2015,1,Sevran  Ile de France
25.761680,-80.191790,Mon Oct 05 10:29:03 +0000 2015,1,Miami  FL
33.836003,-79.047814,Mon Oct 05 10:29:12 +0000 2015,1,Conway  South Carolina
40.678178,-73.944158,Mon Oct 05 10:29:13 +0000 2015,1,Brooklyn  New York
14.554729,121.024445,Mon Oct 05 10:29:14 +0000 2015,1,Makati City  Philippines
34.052234,-118.243685,Mon Oct 05 10:29:15 +0000 2015,1,Los Angeles Ca.
16.402333,120.596007,Mon Oct 05 10:29:24 +0000 2015,1,Baguio City
39.320980,-111.093731,Mon Oct 05 10:29:24 +0000 2015,1,ÜT    .          .      
38.821289,-121.193004,Mon Oct 05 10:29:25 +0000 2015,1,Loomis  CA
41.902783,12.496365,Mon Oct 05 10:29:27 +0000 2015,1,Rome  Lazio
22.500908,114.155826,Mon Oct 05 10:29:31 +0000 2015,1,North
33.836081,-81.163725,Mon Oct 05 10:29:31 +0000 2015,1,The Palmetto State
45.658044,-91.555900,Mon Oct 05 10:29:32 +0000 2015,1,Birchwood
18.380782,-65.957387,Mon Oct 05 10:29:33 +0000 2015,1,South Carolina North Carolina
37.431573,-78.656894,Mon Oct 05 10:29:35 +0000 2015,1,Virginia
42.360082,-71.058880,Mon Oct 05 10:29:46 +0000 2015,1,Boston
51.507351,-0.127758,Mon Oct 05 10:29:47 +0000 2015,1,London
39.320980,-111.093731,Mon Oct 05 10:29:49 +0000 2015,1,ÜT     .          .      
12.971599,77.594563,Mon Oct 05 10:29:54 +0000 2015,1,Bengaluru  India
12.971599,77.594563,Mon Oct 05 10:29:54 +0000 2015,1,Bangalore
47.593437,7.619812,Mon Oct 05 10:29:55 +0000 2015,1,Weil am Rhein
39.045755,-76.641271,Mon Oct 05 10:29:57 +0000 2015,1,Maryland
34.746481,-92.289595,Mon Oct 05 10:30:00 +0000 2015,1,Little Rock  Ark.
25.216667,55.166667,Mon Oct 05 10:30:02 +0000 2015,1,the world. 
34.233137,-102.410749,Mon Oct 05 10:30:03 +0000 2015,1,Earth
6.524379,3.379206,Mon Oct 05 10:30:03 +0000 2015,1,Lagos  Nigeria
39.952584,-75.165222,Mon Oct 05 10:30:05 +0000 2015,1,Philadelphia  Pa
35.994033,-78.898619,Mon Oct 05 10:30:06 +0000 2015,1,Durham  NC
55.755826,37.617300,Mon Oct 05 10:30:08 +0000 2015,1,Moscow
19.896766,-155.582782,Mon Oct 05 10:30:08 +0000 2015,1,Hawaii...soon 
6.524379,3.379206,Mon Oct 05 10:30:08 +0000 2015,1,Lagos  Nigeria 
32.165622,-82.900075,Mon Oct 05 10:30:10 +0000 2015,1,Georgia  USA
38.707338,-77.023031,Mon Oct 05 10:30:11 +0000 2015,1,Fort Washington  MD
52.406822,-1.519693,Mon Oct 05 10:30:11 +0000 2015,1,Coventry
41.296748,-76.372996,Mon Oct 05 10:30:13 +0000 2015,1,Central PA
32.237147,-80.860387,Mon Oct 05 10:30:14 +0000 2015,1,Bluffton SC
35.045630,-85.309680,Mon Oct 05 10:30:15 +0000 2015,1,Chattanooga  TN
36.852926,-75.977985,Mon Oct 05 10:30:22 +0000 2015,1,Virginia Beach  VA
55.473533,13.021845,Mon Oct 05 10:30:23 +0000 2015,1,Vellinge  Sweden
34.197505,-119.177052,Mon Oct 05 10:30:31 +0000 2015,1,Oxnard  CA
30.332184,-81.655651,Mon Oct 05 10:30:33 +0000 2015,1,Jacksonville  FL  USA
39.099727,-94.578567,Mon Oct 05 10:30:33 +0000 2015,1,Kansas City  MO
51.507351,-0.127758,Mon Oct 05 10:30:34 +0000 2015,1,London
30.267153,-97.743061,Mon Oct 05 10:30:34 +0000 2015,1,Austin  TX  USA
44.953703,-93.089958,Mon Oct 05 10:30:34 +0000 2015,1,St Paul MN
44.971669,-93.280613,Mon Oct 05 10:30:36 +0000 2015,1,Minneapolis St Paul MN
36.852926,-75.977985,Mon Oct 05 10:30:36 +0000 2015,1,Virginia Beach  VA 
29.375859,47.977405,Mon Oct 05 10:30:37 +0000 2015,1,The Capital  Kuwait
43.653226,-79.383184,Mon Oct 05 10:30:37 +0000 2015,1,London  Paris  LA  Toronto.
44.314844,-85.602364,Mon Oct 05 10:30:38 +0000 2015,1,Michigan
38.907192,-77.036871,Mon Oct 05 10:30:42 +0000 2015,1,Washington DC
39.045755,-76.641271,Mon Oct 05 10:30:47 +0000 2015,1,Maryland 
35.227087,-80.843127,Mon Oct 05 10:30:47 +0000 2015,1,Charlotte  NC
40.562559,-75.037750,Mon Oct 05 10:30:47 +0000 2015,1,Delaware Valley Region
33.981537,-81.236211,Mon Oct 05 10:30:50 +0000 2015,1,Lexington SC
39.320980,-111.093731,Mon Oct 05 10:30:53 +0000 2015,1,ÜT    .          .      
38.292459,-99.189905,Mon Oct 05 10:30:54 +0000 2015,1,Tornado Alley
33.689060,-78.886694,Mon Oct 05 10:30:54 +0000 2015,1,Myrtle Beach  South Carolina
50.511558,-4.921061,Mon Oct 05 10:30:54 +0000 2015,1,St Issey  Wadebridge  Cornwall
14.576377,121.085110,Mon Oct 05 10:30:55 +0000 2015,1,Pasig City
41.469147,-79.123501,Mon Oct 05 10:30:58 +0000 2015,1,Marienville  PA      
36.850769,-76.285873,Mon Oct 05 10:30:58 +0000 2015,1,Norfolk  VA
34.200114,72.050801,Mon Oct 05 10:30:59 +0000 2015,1,Mardan  Pakistan
51.089520,-1.216844,Mon Oct 05 10:31:01 +0000 2015,1,Hampshire  UK
36.850769,-76.285873,Mon Oct 05 10:31:01 +0000 2015,1,Norfolk  VA
43.850855,-79.020373,Mon Oct 05 10:31:03 +0000 2015,1, Ajax  Ontario               
40.058324,-74.405661,Mon Oct 05 10:31:03 +0000 2015,1,New Jersey  USA
51.507351,-0.127758,Mon Oct 05 10:31:05 +0000 2015,1,London
36.852926,-75.977985,Mon Oct 05 10:31:08 +0000 2015,1,Virginia Beach  VA  USA
39.045755,-76.641271,Mon Oct 05 10:31:11 +0000 2015,1,Maryland
42.360082,-71.058880,Mon Oct 05 10:31:13 +0000 2015,1,BOSTON
52.406822,-1.519693,Mon Oct 05 10:31:14 +0000 2015,1,Coventry
32.755488,-97.330766,Mon Oct 05 10:31:15 +0000 2015,1,Fort Worth
47.606209,-122.332071,Mon Oct 05 10:31:15 +0000 2015,1,Seattle 
10.720150,122.562106,Mon Oct 05 10:31:17 +0000 2015,1,Iloilo City  Western Visayas
43.910935,-78.788447,Mon Oct 05 10:31:18 +0000 2015,1,Courtice  ON  Canada 
53.408371,-2.991573,Mon Oct 05 10:31:20 +0000 2015,1,Liverpool
43.467517,-79.687666,Mon Oct 05 10:31:20 +0000 2015,1,oakville canada
30.189177,74.505312,Mon Oct 05 10:31:21 +0000 2015,1,Malout  Punjab
-1.292066,36.821946,Mon Oct 05 10:31:22 +0000 2015,1,Nairobi  Kenya
40.539542,-75.496850,Mon Oct 05 10:31:23 +0000 2015,1,Emmaus PA
14.262436,121.457045,Mon Oct 05 10:31:30 +0000 2015,1,Pagsanjan  Calabarzon
39.290385,-76.612189,Mon Oct 05 10:31:35 +0000 2015,1,Baltimore MD
39.290385,-76.612189,Mon Oct 05 10:31:35 +0000 2015,1,Baltimore MD
39.290385,-76.612189,Mon Oct 05 10:31:37 +0000 2015,1,Baltimore  MD
27.664827,-81.515754,Mon Oct 05 10:31:37 +0000 2015,1,florida
52.355518,-1.174320,Mon Oct 05 10:31:37 +0000 2015,1,England  United Kingdom
50.652051,9.162438,Mon Oct 05 10:31:41 +0000 2015,1,Hessen  Germany
32.165622,-82.900075,Mon Oct 05 10:31:43 +0000 2015,1,United State
33.836081,-81.163725,Mon Oct 05 10:31:44 +0000 2015,1,South Carolina
52.119508,5.194365,Mon Oct 05 10:31:45 +0000 2015,1,U.K.
30.378179,76.776697,Mon Oct 05 10:31:47 +0000 2015,1,Ambala City 
29.760427,-95.369803,Mon Oct 05 10:31:47 +0000 2015,1,Houston  TX
27.664827,-81.515754,Mon Oct 05 10:31:49 +0000 2015,1,florida
13.756331,100.501765,Mon Oct 05 10:31:50 +0000 2015,1,Bangkok  Thailand
33.689060,-78.886694,Mon Oct 05 10:31:53 +0000 2015,1,Myrtle Beach  SC
40.416775,-3.703790,Mon Oct 05 10:31:56 +0000 2015,1,Madrid  Spain
28.474388,77.503990,Mon Oct 05 10:32:04 +0000 2015,1,Greater Noida  India
42.360082,-71.058880,Mon Oct 05 10:32:04 +0000 2015,1,Boston
24.299174,54.697277,Mon Oct 05 10:32:06 +0000 2015,1,Abu Dhabi
40.712784,-74.005941,Mon Oct 05 10:32:10 +0000 2015,1,new york 
34.197505,-119.177052,Mon Oct 05 10:32:10 +0000 2015,1,Oxnard  CA
53.551085,9.993682,Mon Oct 05 10:32:11 +0000 2015,1,Hamburg  Deutschland
42.331427,-83.045754,Mon Oct 05 10:32:12 +0000 2015,1,Detroit
51.507351,-0.127758,Mon Oct 05 10:32:13 +0000 2015,1,South London
15.792641,104.145283,Mon Oct 05 10:32:15 +0000 2015,1,Yasothon  Thailand
38.907192,-77.036871,Mon Oct 05 10:32:15 +0000 2015,1,D.C.
53.551085,9.993682,Mon Oct 05 10:32:18 +0000 2015,1,Hamburg  Deutschland
-30.000232,136.209155,Mon Oct 05 10:32:22 +0000 2015,1,South Australia  Australia
40.712784,-74.005941,Mon Oct 05 10:32:22 +0000 2015,1,New York  NY
44.936073,-94.696661,Mon Oct 05 10:32:25 +0000 2015,1,Cosmos
53.551085,9.993682,Mon Oct 05 10:32:25 +0000 2015,1,Hamburg  Deutschland
42.360082,-71.058880,Mon Oct 05 10:32:26 +0000 2015,1,Boston  MA
53.349805,-6.260310,Mon Oct 05 10:32:28 +0000 2015,1,Dublin  Ireland
56.490671,-4.202646,Mon Oct 05 10:32:33 +0000 2015,1,Scotland
7.190708,125.455341,Mon Oct 05 10:32:36 +0000 2015,1,davao
36.835426,-76.298274,Mon Oct 05 10:32:36 +0000 2015,1,Portsmouth  VA
55.000000,125.000000,Mon Oct 05 10:32:36 +0000 2015,2,Greenbelt MD
42.291707,-85.587229,Mon Oct 05 10:32:39 +0000 2015,1,Kalamazoo  MI
38.285625,-85.824131,Mon Oct 05 10:32:40 +0000 2015,1,New Albany IN
33.689060,-78.886694,Mon Oct 05 10:32:41 +0000 2015,1,Myrtle Beach  SC
52.119508,5.194365,Mon Oct 05 10:32:42 +0000 2015,1,U.K.
52.406822,-1.519693,Mon Oct 05 10:32:41 +0000 2015,1,Coventry
39.083997,-77.152758,Mon Oct 05 10:32:42 +0000 2015,1,Rockville  MD
32.318231,-86.902298,Mon Oct 05 10:32:43 +0000 2015,1,Alabama  USA
40.043038,-78.418347,Mon Oct 05 10:32:44 +0000 2015,1,Snake Spring  PA      
35.149534,-90.048980,Mon Oct 05 10:32:44 +0000 2015,1,Memphis  TN
32.165622,-82.900075,Mon Oct 05 10:32:45 +0000 2015,1,Stankonia  Georgia
28.557779,-81.453405,Mon Oct 05 10:32:47 +0000 2015,1,Pine Hills  FL
53.349805,-6.260310,Mon Oct 05 10:32:47 +0000 2015,1,Dublin  Ireland
36.072635,-79.791975,Mon Oct 05 10:32:48 +0000 2015,1,Greensboro  NC
44.314844,-85.602364,Mon Oct 05 10:32:53 +0000 2015,1,Michigan 
18.046032,120.594078,Mon Oct 05 10:32:57 +0000 2015,1,Batac City  Ilocos Region
41.008238,28.978359,Mon Oct 05 10:32:59 +0000 2015,1,Istanbul TURKEY
45.465422,9.185924,Mon Oct 05 10:32:59 +0000 2015,1,Milano    .           .       
38.658172,-77.249705,Mon Oct 05 10:33:00 +0000 2015,1,Woodbridge  VA
38.907192,-77.036871,Mon Oct 05 10:33:00 +0000 2015,1,Washington  DC
33.606003,-78.973089,Mon Oct 05 10:33:01 +0000 2015,1,Surfside Beach  SC
32.734344,-80.241765,Mon Oct 05 10:33:02 +0000 2015,1,Hollywood  South Carolina
53.480759,-2.242631,Mon Oct 05 10:33:02 +0000 2015,1,Manchester
40.695655,-73.325675,Mon Oct 05 10:33:04 +0000 2015,1,Babylon  NY
45.465422,9.185924,Mon Oct 05 10:33:04 +0000 2015,1,Milano    .           .       
35.759573,-79.019300,Mon Oct 05 10:33:06 +0000 2015,1,North Carolina
34.197505,-119.177052,Mon Oct 05 10:33:10 +0000 2015,1,Oxnard  CA
42.356461,-73.284876,Mon Oct 05 10:33:10 +0000 2015,1,Lenox
35.227087,-80.843127,Mon Oct 05 10:33:11 +0000 2015,1,Charlotte  North Carolina
32.837073,-97.081954,Mon Oct 05 10:33:15 +0000 2015,1,Euless
39.099727,-94.578567,Mon Oct 05 10:33:16 +0000 2015,1,Kansas City
50.822530,-0.137163,Mon Oct 05 10:33:19 +0000 2015,1,Brighton   Hove  UK
40.712784,-74.005941,Mon Oct 05 10:33:22 +0000 2015,1,New York  USA
34.197505,-119.177052,Mon Oct 05 10:33:22 +0000 2015,1,Oxnard  CA
48.856614,2.352222,Mon Oct 05 10:33:26 +0000 2015,1,Paris
36.162839,-85.501642,Mon Oct 05 10:33:29 +0000 2015,1,cookeville tn.
43.679531,-70.444225,Mon Oct 05 10:33:30 +0000 2015,1,Gorham  ME
14.548378,121.070773,Mon Oct 05 10:33:30 +0000 2015,1,pateros
